Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2.87390187143032,2.73431973097342,2.59221505874276,2.45101614494148,2.31211514814545,2.17940723760283,2.05787322410899,1.95202318813161,1.86672624802272,1.79899736111546,1.73741558387109,1.68534430734408,1.65741058222726,1.65439727843941,1.67010833600914,1.69072330987185,1.70921382636626,1.73158923019564,1.75599929386427,1.77832888966463,1.8007229786999,1.81412131614855,1.80885712705382,1.77951588373861,..
Population growth (annual %),SP.POP.GROW,Mali,MLI,2.22113264180565,2.48889480612559,2.66690018248635,2.72399476759492,2.70234703952213,2.66524994826658,2.66052267616488,2.68608193294447,2.75467100901502,2.84991359097367,2.93619368201075,3.00400381927968,3.07307721928302,3.1430232223812,3.20679896736209,3.27281064520288,3.31983061514265,3.31791256515359,3.25889909526828,3.1663174092572,3.06342762184883,2.98098557494676,2.93414940731647,2.93342046714661,..
Population growth (annual %),SP.POP.GROW,Malta,MLT,0.999310181314622,0.982779504038729,0.948814496891339,0.88365335550486,0.674999244768688,0.60663335997907,0.681623608071649,0.605779054029152,0.48726704202365,0.52660551312898,..,0.745506921127166,0.657732334391546,0.67162845452858,0.637436918202842,0.364336947162944,0.348755082369901,0.650655460565174,0.753906931031973,0.49118281065151,0.423700885195294,0.762696599023741,0.929969956972739,0.947375259271935,..
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,2.46616731131432,1.84140167134325,1.34764796783457,1.04344624989652,0.872078521189166,0.736209228535187,0.581994775242631,0.434283970371636,0.296159757999053,0.163089917861168,0.0440845280032301,-0.0440845280032378,-0.0882274022476803,-0.0787031301122998,-0.0307302272613842,0.0422516282764818,0.107469112976558,0.162902380860259,0.191310727745468,0.20429796411626,0.215301743659184,0.231930448819915,0.233288235609601,0.211952692799304,..
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2.7833560703557,2.81788600446003,2.85346701481559,2.88875669517245,2.9224084751427,2.94731158388912,2.9678198526848,2.99333135086456,3.02564848442514,3.05627724991019,3.08964987494355,3.10418515299557,3.0727285219817,2.98705822540111,2.86900027179835,2.74179369636255,2.6340147167221,2.55891421612089,2.52670899423371,2.52287102105616,2.52455424673698,2.51601414262101,2.50000241863674,2.47238250937251,..
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,1.07946362530249,1.31574311449685,1.18554061440712,1.40006449419438,0.859933461061684,1.02276454116174,1.25209760994193,1.05142162473208,1.27124855157122,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.220398691741504,0.181061469451535,..
Population growth (annual %),SP.POP.GROW,Mexico,MEX,2.00959357768233,1.99809714707133,1.97459997390875,1.93583777065879,1.88500557152154,1.84127375204761,1.79710894757792,1.72760948381187,1.62699477482942,1.51125629236518,1.38228307177647,1.2761088757382,1.23326385978506,1.27301550181981,1.3670349114033,1.47874567106962,1.56470281743933,1.60753043686233,1.59009645450786,1.53076587183814,1.46266598582924,1.4071495144712,1.35809314149312,1.32121763533464,..
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,2.53074270561309,2.60938225965234,2.45935190079468,2.01917390747193,1.40349567302133,0.728124829857354,0.151258052892315,-0.249144272604244,-0.396216104053682,-0.351239454569137,-0.242311395354531,-0.174641539019907,-0.156221529533676,-0.225876538809589,-0.3543686412481,-0.488961602472309,-0.569369539673081,-0.580287189923296,-0.490326410681655,-0.329511811780852,-0.138100893529343,0.0386488371510987,0.194948767070195,0.313820879224221,..
Population growth (annual %),SP.POP.GROW,Moldova,MDA,0.216216300449532,0.0539811079235008,-0.135007445914913,-0.270562935615742,-0.431735297039358,-0.200222133343632,-0.369846948932856,-0.0403999490915699,-0.157019473931081,-0.203359857023458,-0.223626544049819,-0.231579735735711,-0.281594716487107,-0.247449868318115,-0.243307229829846,-0.277923569191189,-0.23174716070115,-0.190345177630993,-0.126238295439487,-0.0998646340688359,-0.0578205867782477,-0.0131188896045369,-0.0267768650049581,-0.0608857460994868,..
Population growth (annual %),SP.POP.GROW,Monaco,MCO,0.636599738946567,0.800138745242222,0.913309238368,0.941206730200613,0.906375329518251,0.8788628182909,0.871206063275656,0.876373938620524,0.878196192434886,0.895490986292918,0.878273936329277,0.873690415791156,0.951110693776623,1.14331778303481,1.39695780020817,1.68938790264537,1.90701443860726,1.93571750428616,1.72030545884062,1.34982103014675,0.929309440785961,0.576463194637812,0.330967045295634,0.25282444838655,..
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,1.53453721272796,1.14700010755319,0.874168758962206,0.761101625293324,0.766319074263745,0.803235968369412,0.822098814304185,0.848131459685442,0.869746570189093,0.891282363626879,0.925488325694573,0.977711504749928,1.03987707249782,1.11067814396143,1.18757502537498,1.26009276864537,1.33142208208161,1.41277255272398,1.50613180100772,1.60104374385846,1.69665188116172,1.76980891849007,1.79395665565325,1.75759783749282,..
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,0.25300030487818,0.0765455225054548,-0.0563790258740284,-0.123522118041889,-0.138466980999967,-0.145736893438793,-0.15699508434849,-0.141225950309046,-0.0947706869299365,-0.0279740186992493,0.402363248322291,0.400750772330341,0.399151168806326,0.177216475615812,0.147929262061512,0.12429981279666,0.138110347731053,0.177475866720179,0.214529295893828,0.183239906425096,0.10504177223011,0.0841474080023094,0.097599636675676,0.0954137901054266,..
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.8270849978744,1.77967664730824,1.71674308399831,1.6332993143499,1.53678582017671,1.44378165707112,1.35924184121343,1.27445614116353,1.18994563861634,1.11002018737837,1.03238742143825,0.968283076566308,0.933796336360155,0.936223458766642,0.966862115276907,1.00187630372687,1.03687707551434,1.08792557875789,1.1556811390019,1.23086606305572,1.31260222801441,1.38052420554849,1.41037265474395,1.39081937925812,..
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2.56831081098649,3.46787918906511,3.94732187073226,3.89703335314493,3.51764801357322,3.07955209386118,2.77702943453365,2.60018429983656,2.60300380963677,2.72208275483844,2.84889884750366,2.91757643800461,2.95246582507772,2.94032885696021,2.8982551551999,2.851893341105,2.8201973022713,2.8013603301031,2.79997045543697,2.80882431794627,2.81934710723766,2.82189810279192,2.81340579196546,2.79097018326742,..
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,1.3729577442611,1.2558887920892,1.18950232504082,1.18853300809721,1.23055674637876,1.28878512419895,1.32719068508645,1.32806706808124,1.27615334742765,1.18779095392143,1.09715885804916,1.02032108865861,0.944399866724297,0.872632811819223,0.807402747423057,0.739198159502358,0.679349759849669,0.651129483517094,0.663517849202115,0.704713590573913,0.755643792843734,0.799532281009548,0.833886599800797,0.85196116019991,..
Population growth (annual %),SP.POP.GROW,Namibia,NAM,3.5195899313157,3.1908436216034,2.98027145619795,2.92870790478498,2.9686460137323,3.04438103256449,3.04621922065479,2.90506713283334,2.5851943066878,2.16413485000208,1.72646558021717,1.37547510833538,1.15696467119785,1.11537489724426,1.20509546825384,1.31780337568243,1.41449641733408,1.5494452821085,1.71763757577171,1.90001113794702,2.09841061703359,2.27221620103119,2.36941625194379,2.36947993938036,..
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2.61018989003535,2.70892888287245,2.73041310120443,2.65600265142661,2.51601389740169,2.36365062016763,2.22464109546563,2.08240336329844,1.94264209933429,1.80682935253779,1.67416988563915,1.54562941962737,1.42525367907468,1.31517585735847,1.21771405112525,1.12083171621035,1.03851908010274,0.99855756737015,1.01094539229387,1.0594882853923,1.1222989877431,1.17513955527782,1.20888072714817,1.21317249181108,..
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.788031035375139,0.756056593396787,0.696991330125143,0.602938474274189,0.49392737251493,0.461395747607711,0.514767002117464,0.616640530679659,0.665493187073143,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.295621410637362,..
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2.57796700747493,2.498715148269,2.57882227419684,2.66662501748002,2.26152221847957,1.91533270926652,1.9319768189133,1.89876787901388,1.89876220974421,1.90137437804069,1.9017932212971,1.89881141880703,1.51361216423452,1.51338494634146,1.51369186158911,1.51364610150532,1.51326335244753,1.51379571098143,1.51355921673525,1.51339425847166,1.58733491562902,1.56253179030808,1.53849188394795,1.51518050206022,..
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,..,1.04173538422176,1.14023110662887,1.32923733494336,1.46436378746179,1.58266192727998,1.31235828649882,0.887279888633483,0.525484536213216,0.587564086381346,0.589286034969052,1.73717486434422,1.97355854434158,1.48621908244575,1.12877350967992,1.21898486028427,0.932407687512324,0.848701402422591,0.999728031208421,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.51033948544577,..
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2.20118513732874,2.20520467315346,2.17651049636384,2.10462224676989,2.00384326344392,1.90165599481806,1.81010986193561,1.71884299648586,1.63017466014607,1.54629179009441,1.46055804538569,1.38208277815701,1.32802444099003,1.30472415530026,1.30273719259224,1.30921509841417,1.31062390424879,1.30265987452989,1.28001460652636,1.24738591992654,1.21373358477113,1.18526095820849,1.16069741028073,1.1416431235096,..
Population growth (annual %),SP.POP.GROW,Niger,NER,3.19602484896534,3.29321554307008,3.37933608395765,3.45065866602534,3.50912587736792,3.56546769894559,3.61595594836327,3.64772028897917,3.65878144885413,3.65721413091283,3.65447661416653,3.65735621294226,3.66450954742508,3.67781791287904,3.69677471225429,3.71277046284324,3.73144293888598,3.76570680988782,3.81785689241244,3.87855166574954,3.93868617023042,3.98694686495837,4.01825488304625,4.02943651655582,..
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.54846581408337,2.52383898807116,2.50593822115745,2.49703515577921,2.49500295866053,2.49553965568705,2.49671640722037,2.50029415058152,2.50600681410069,2.51389824413096,2.52188309236914,2.53193230813328,2.54776752379079,2.57024330871753,2.5962291019735,2.62038602059581,2.64034632877493,2.6576178490224,2.67149879773058,2.68113298236383,2.68951155664813,2.69268373284324,2.68365095136726,2.66048733292991,..
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,6.05978664646939,5.63863623037422,5.30114557715908,5.04516125674696,4.80975774695654,4.63714345053714,4.36966265635503,3.79586225383826,2.86046114935599,1.71405397559913,0.558103028956578,-0.463166081862657,-1.37734518044727,-2.1226629961199,-2.71403088995537,-3.37612135033075,-4.00623944951088,-4.18043693734926,-3.67119606431012,-2.59507305577855,-1.1690797427486,0.150167089074287,1.03562124657119,1.23975391037836,..
Population growth (annual %),SP.POP.GROW,Norway,NOR,0.476503585004921,0.577180268126687,0.5952293301816,0.569388227765026,0.519125519812519,0.506881682762136,0.54221993602931,0.595410343346654,0.684759433412698,0.649044821192665,0.506046910557235,0.539290805050494,0.586532691986894,0.590930939690253,0.681072964187373,0.805392739160981,1.03473451527827,1.24633301535167,1.2611272893768,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.11300002968414,..
Population growth (annual %),SP.POP.GROW,Oman,OMN,4.32978486140902,4.5236608690123,4.26887362700205,3.4848239576939,2.41619380986821,1.26503625533545,0.352029115854078,-0.120111825330218,0.0251213206057978,0.623624045760588,1.46919164362227,2.20456080459875,2.62837334169328,2.61200394893539,2.36927300939729,1.83730651574645,1.56882998693271,2.23153194813393,4.05614602827192,6.37017749128613,8.65886120471357,9.93204475863661,9.71549728365244,8.08855915954617,..
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2.77394227993402,2.65947312680971,2.57485506814778,2.52851848935256,2.50654469177639,2.49544518790602,2.47360742428381,2.42900512665364,2.35398875134536,2.26217219066342,2.16912750497469,2.09390991237857,2.04446757963245,2.02780803999861,2.03442200605058,2.04460469064385,2.05101496505827,2.06243138768576,2.07763016397164,2.09354193582345,2.10981750620738,2.12084736871807,2.11974141846723,2.10343724180588,..
Population growth (annual %),SP.POP.GROW,Palau,PLW,2.50013022054172,2.6974375781056,2.79803606581863,2.77544210008952,2.64254953728976,2.518015724746,2.38997360272872,2.18853387937917,1.8930034284247,1.55579717520522,1.19240357281653,0.877401149389671,0.636539386707593,0.531579532993723,0.513699759791633,0.526066495416234,0.528284308618787,0.54034088588121,0.576768254886005,0.617437155337947,0.66218958496782,0.725306598261685,0.782247540149012,0.847301337170296,..
Population growth (annual %),SP.POP.GROW,Panama,PAN,2.07824559450208,2.05682513564494,2.04398449206265,2.0413679042423,2.04421743786653,2.05032693115511,2.0502936499151,2.03486406194457,1.99987078521036,1.95233894494786,1.90128164140451,1.85642601939448,1.82077896736574,1.79794115305419,1.78396174626638,1.77072039138822,1.7544242733558,1.73798034398005,1.72068036000864,1.70215227950939,1.68365842975388,1.66403417351215,1.64047547546742,1.61218773355267,..
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2.47119525933824,2.4904488725436,2.51495272853705,2.5438033381865,2.57310648038952,2.60330474322188,2.62629822225248,2.63187274718162,2.61619703830084,2.58593453460729,2.54970096155717,2.51576053409375,2.48573899134503,2.4623208994057,2.44225282086333,2.42245452702716,2.3973971216714,2.36397314782314,2.32035851247317,2.2704529361352,2.21914588022242,2.17156801187023,2.12946143976865,2.09469317848676,..
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2.56919779603031,2.49748594875899,2.43284152243515,2.37841137209181,2.32968730958493,2.28097835153093,2.22627291501229,2.16421089557397,2.09275532419179,2.01476618198886,1.94083629020436,1.86881769524672,1.78716468146094,1.69375734510773,1.59580958397956,1.49517825703795,1.40711752892491,1.34804403193853,1.32595200723932,1.32976242222698,1.34180540378678,1.34775977436034,1.34697463811115,1.33429161062361,..
Population growth (annual %),SP.POP.GROW,Peru,PER,2.06978231647645,2.01661265091248,1.94759446610113,1.85946689423537,1.76009391931314,1.65975902835256,1.5683084977305,1.48855912374638,1.4245535835298,1.37377565978044,1.32816433955186,1.28674427109691,1.25619516939059,1.23759290793585,1.22886356025705,1.22229662655723,1.21905273715175,1.22696236275974,1.24738771701005,1.27480846108801,1.30637376270639,1.3314146175279,1.33949524787227,1.32499895965774,..
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2.49117597811362,2.44039662185069,2.39289771447999,2.35034943945434,2.31126596466368,2.26757492760545,2.22216252776802,2.18510488025252,2.15853261845634,2.13605449817426,2.12313179534931,2.10057239093209,2.04231327067831,1.93899319897766,1.80998910999813,1.67101143451053,1.55488110403773,1.48567668006497,1.47828724919671,1.51293234191883,1.55951752686054,1.59157306573233,1.60586336924696,1.59325324844282,..
Population growth (annual %),SP.POP.GROW,Poland,POL,0.354679168347882,0.306681390812185,0.254450913938076,0.211012328819338,0.13572103385363,0.0760741823645528,0.0654553694247315,0.0357533013623718,-0.0083027528251411,-1.04433539837844,-0.0275871247282958,-0.0463189372499392,-0.067492701646486,-0.0585127351273288,-0.043948953332248,-0.0633705742926632,-0.0543050208038707,0.0136373796827091,0.067763227021235,-0.285609121534849,0.0537697088781007,-0.000239076003298365,-0.0603600174744649,-0.117489522558284,..
Population growth (annual %),SP.POP.GROW,Portugal,PRT,-0.230481754329704,-0.0777492667122609,0.122316595483017,0.269089467950249,0.346203938301886,0.375996187340096,0.446460604971181,0.505389233382722,0.565630442435222,0.702859953319024,0.705230637323876,0.547667939660689,0.375411414855816,0.239128989611917,0.185532266654625,0.18033244147767,0.196304384487306,0.144191279853498,0.0953308592370666,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.548815210952228,-0.574471933978554,..
Population growth (annual %),SP.POP.GROW,Puerto Rico,PRI,0.707415569453379,0.645450037357204,0.842176258032361,0.928877577460167,0.923749875729803,1.12186266889252,0.929312007272833,0.574788689661522,0.500714523269446,0.276558688867414,0.214145951376015,0.128937305848895,0.0625899064015263,0.0204626359646878,-0.144242360500613,-0.423467205495354,-0.585620757159528,-0.58667739163101,-0.54540189449208,-0.506116315586846,-0.938306072409847,-1.21408734682618,-1.28327900999816,-1.32813914257587,..
Population growth (annual %),SP.POP.GROW,Qatar,QAT,1.7962362824705,0.934369557924821,0.499497874913184,0.619672417097221,1.17247111545185,2.141494023748,3.14406466946612,3.79027773067452,3.936140645463,3.91942244645397,3.358077840149,3.31219565540139,5.18743943926942,9.13765038794951,13.3821612985757,16.6402770381012,17.6247695600049,16.3928252698712,13.590094812784,10.3983645997913,7.62700788844572,5.62174462810365,4.16216651728477,3.31278379083863,..
Population growth (annual %),SP.POP.GROW,Romania,ROM,-0.868693831241648,-0.9034629284532,-0.136109142211483,-0.14537906455364,-0.20231879638046,-0.288129485530899,-0.287897951541563,-0.206980241940766,-0.156978616024445,-0.129440039806255,-1.39542998635748,-1.83065499370162,-0.7212622974018,-0.569786272532879,-0.61753095660306,-0.592402560029107,-1.47722298197717,-1.66638264306554,-0.833088754778975,-0.593959183588628,-0.491866212866043,-0.445177936198383,-0.371323062878035,-0.364449926099552,..
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,0.223632366302237,0.0437249639508604,-0.113724697579415,-0.123965844425279,0.0267775060816902,-0.145469155029265,-0.165319440855875,-0.165511936742255,-0.309476734460824,-0.420566975310993,-0.424151028076189,-0.460061304902853,-0.453719859743564,-0.402613760305718,-0.381473696224401,-0.327318706386192,-0.171024042221983,-0.0439422615372963,0.0301140670621249,0.0448873898392816,0.0779670984684485,0.168301590750173,0.212923595008292,0.217632654954767,..
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,-2.62865253195903,-5.20228666279691,-6.34281663958693,-4.95160450538845,-1.39785302738426,3.0797801088872,6.48332820499404,7.98868422210751,7.35616584101499,5.59807194552473,3.7584782838672,2.48903331858847,1.71192264874084,1.6270246740845,2.01018296008786,2.44332226227215,2.67267236945314,2.80009393710771,2.77419840000322,2.64875724409757,2.52060121489731,2.44162683912427,2.3818408528686,2.35027091048529,..
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.738981395454951,0.907053582553361,0.984459861064414,0.940505515944466,0.809577684562485,0.654887325635416,0.532803538378374,0.456587402709412,0.44933267039056,0.491429691663918,0.544291296638893,0.582125059708486,0.612530812674518,0.626700997211023,0.632246573948711,0.633797135471509,0.641878287599613,0.657411345006715,0.684524865554519,0.716968833318045,0.752420790554879,0.779628485577476,0.785153166988665,0.761315435613004,..
Population growth (annual %),SP.POP.GROW,San Marino,SMR,1.404111443239,1.50592996513705,1.54724908050356,1.49232931374386,1.38539788296725,1.25203263920722,1.14603561542502,1.09573688149582,1.12077177040107,1.18496534833439,1.27196366190155,1.327081161288,1.33424731800312,1.29245323863019,1.20759040628494,1.10866634640275,1.0295841428827,0.952800625165473,0.89452825361046,0.847504295578497,0.804833318282819,0.753505416684141,0.700097164450362,0.647765259960038,..
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2.02643387002389,2.08847869865079,2.09292950623141,2.02245525223985,1.90839968431363,1.77579181452603,1.67719466100615,1.65708800282303,1.73711493976312,1.88550142495297,2.04865607603684,2.17750083141367,2.26099832719882,2.27981868997606,2.25446853158824,2.22008924473104,2.19811280549313,2.18201260992665,2.17729155650347,2.17947788523751,2.17995122699798,2.17378933060089,2.16263589606788,2.14583747247668,..
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,3.18264485483412,2.96307275999462,2.78861491153351,2.66331529202098,2.58029703080111,2.50185230550836,2.44422215831683,2.45605752277395,2.54711355751626,2.68297367134793,2.83733789644952,2.95555770098023,2.99759620691555,2.9431995177558,2.82660478884122,2.6903286558977,2.57677442261687,2.49630747958714,2.46224915285577,2.45473336815023,2.45371742438343,2.42824061643758,2.36204707328032,2.24439270805474,..
Population growth (annual %),SP.POP.GROW,Senegal,SEN,3.08412416598563,3.06469321593746,3.00069053140207,2.88469243416047,2.74207355410521,2.59152877983011,2.47209928662847,2.41238339464682,2.42814658239694,2.4945771274599,2.57789372873619,2.64678170818225,2.69556277251825,2.7145053018788,2.71628378367304,2.70888238335179,2.71617155428979,2.75620649456338,2.83696718820803,2.93827154994201,3.04207643567667,3.11852864040974,3.14965254462931,3.12562498146785,..
Population growth (annual %),SP.POP.GROW,Serbia,SRB,0.126942857726194,0.666421572481417,0.689223724061183,0.45784871504276,-1.4229670890223,-0.0992314596975416,-0.279907993137813,-0.379260986251296,-0.361977304916285,-0.319524801286905,-0.171946646904854,-0.0453495280597072,-0.259535430666336,-0.233328451597809,-0.300431132565912,-0.393204593401,-0.405458541825536,-0.425705551624613,-0.400994905201716,-0.402005900874718,-0.789468997859736,-0.485299545092705,-0.486591387059998,-0.48559026852272,..
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,1.07279633549756,1.26676412366609,1.46018331927953,1.65583859047501,1.84821885063782,1.46719302641952,1.17345364830244,1.95568618974172,1.96419636705016,0.892658566766174,0.0874745178458057,3.02991000892522,-1.08109161042157,-0.362976805057872,0.483676880061402,2.02992044709282,0.510514982843497,2.23628271543202,0.39253094807516,2.79232906929128,-2.62865635521684,0.980980190128322,1.79238593598628,1.79251434455464,..
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,0.373005394832304,-0.424555001018897,-0.902234694687443,-0.911511706122673,-0.539268800128877,-0.123949612133469,0.27145111616939,0.906591038327118,1.79697001517605,2.79458536204981,3.8524457469143,4.67448613209769,4.97457810373873,4.68171369839744,4.04016507999697,3.33431925631367,2.78162605738848,2.39598462231032,2.2448008744172,2.25356500624625,2.27666080844474,2.24655147431771,2.22070690768582,2.18934116926441,..
Population growth (annual %),SP.POP.GROW,Singapore,SGP,2.84707528713625,3.00377605180171,2.53062005253366,3.13430781110198,3.0390471574629,4.06437973417686,3.35655011741196,3.39788230140242,0.798898477979701,1.73294597901528,2.69674309916955,0.914127125698625,-1.47636203055997,1.25341253334079,2.3505381016639,3.12929355085126,4.1652294520627,5.32157794479306,3.01640860384391,1.77066120652919,2.08576427994626,2.45246235389098,1.62070839031011,1.29729758758627,..
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,-0.500610762448937,-1.83437768672749,2.17160280678165,4.32033307944913,3.68961013841701,4.41712183131375,4.47964169843448,3.55337634139301,3.0671884109658,2.49262154332309,-3.32982981784547,-9.81660670186506,-5.91967782774526,3.54058281882925,5.52303952564313,2.84652521272006,..
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,0.0774724369780578,0.0324651148981277,0.381719886651125,0.39405443003197,0.29263220653253,0.211674396431709,0.184629991205462,0.13412159848536,0.102053161046239,-0.135376487794425,-0.18301227099618,-0.0363525509687338,-0.0658215070322074,-0.0203617202597358,0.00980913417308711,0.00459711883568263,0.0291784011934372,0.0857552995195914,0.133257321027673,0.0931912731899838,0.128936462723796,0.170183855326072,0.107458009492367,0.0944063525656957,..
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,0.0634382236559831,-0.14669940294923,-0.23830047754197,-0.115694093241137,0.0215614999899353,-0.0625361337459717,-0.134454343022371,-0.218117656735081,0.0714308445137258,0.29607496005045,0.157498742047657,0.123915442323272,0.0602967792572922,0.0640662022616923,0.173208905073743,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.109893559871506,..
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2.81865539467971,2.83385181926987,2.8400323047327,2.83435066531312,2.81915559861616,2.80033778693383,2.78171992392201,2.75996686371108,2.735682240827,2.70819286857923,2.67976043423647,2.64638685145537,2.60078545840681,2.54140838636525,2.47330454499755,2.40216514214197,2.33544847600522,2.27738035234135,2.23094236807475,2.19232869315718,2.15664129027096,2.11894090111294,2.07657705492122,2.0278647253953,..
Population growth (annual %),SP.POP.GROW,Somalia,SOM,-0.0329716944789596,-0.404549692076025,-0.394372641113147,0.154078458745026,1.06974679716735,2.09635122408784,2.91791765482979,3.40976975250168,3.47549827030002,3.26178500074859,2.9962891573406,2.81350939797003,2.67124038451861,2.60233155674464,2.58279823249307,2.56517011792785,2.5243052161487,2.47855396268028,2.42570122364229,2.37502530935414,2.32062760254444,2.28796843459542,2.3105102358144,2.39995438413842,..
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2.06130163110884,2.08652809772002,2.11175354948131,2.13698430556652,2.16220867237983,2.22517839282546,2.2881468168311,2.3511164003832,2.41408507760259,2.4770521875221,2.0465019274366,1.40757258009543,1.2668754918032,1.29378742687435,1.32089664615077,1.34820838106126,1.3757471968082,1.40352681321982,1.43156068155717,1.45986763698209,1.48846143234634,1.51735849256521,1.54657357912275,1.57611957984501,..
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,-1.10272408662207,-1.87125141610922,-1.96752626554501,-1.08664449895561,0.508777172217632,2.38213803626376,3.91103480695986,4.80337153906018,4.89610960794908,4.50115949762163,4.02399215804741,3.7384677528132,3.61756992314178,3.72706825728924,3.97196679676198,4.17998779658898,4.28583870006251,4.36266442824955,4.40367428835075,4.40423499319738,4.41220871601849,4.37933811842944,4.2190251744415,3.91553649421586,..
Population growth (annual %),SP.POP.GROW,Spain,ESP,0.227830379567728,0.329961302509666,0.310911158332986,0.269014245001208,0.23397997181979,0.231202196009241,0.263663725545303,0.349783060474679,0.515171909113277,0.840384465040216,1.21647948519942,1.64397683337414,1.80845446818345,1.7254663034483,1.68934904712031,1.69035255626114,1.85108130845179,1.59533049906372,0.88573598057307,0.460408305051304,0.355338396471428,0.0649259625617232,-0.327669039579687,-0.463196350953176,..
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,1.47018574774242,0.916617837880189,1.25457849908178,1.37886643077727,1.36011200975422,1.09674273271011,1.25733284398069,1.15657746735501,1.43765689672583,0.241102899960162,-1.60957589780875,0.65751337151655,1.32306229866305,1.3572524967932,1.06963838728116,1.08350004344043,0.907342616060452,1.02768684045531,1.00256393122507,0.987770481670205,1.04042169671805,..,0.75960278006556,0.758721600871981,..
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,0.430097679210687,0.852267539002065,1.1442982691848,1.25181268632029,1.23167267700119,1.16599798044231,1.13205297144211,1.14641701444259,1.2247015795532,1.33951296647418,1.46471668301838,1.54376073099908,1.57693299025681,1.5462562897863,1.46574582762326,1.37233476423299,1.29036621828743,1.23674748339857,1.21390460561427,1.22035933993305,1.22640360107683,1.22272920856574,1.20611738998676,1.177184173849,..
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,1.42203093987839,1.25846683616698,1.16137839347378,1.15630637426535,1.21656501088831,1.29865812544472,1.35488610643025,1.36291000009386,1.30267728636193,1.20249380211023,1.07796062174174,0.983486984375454,0.962164044906246,1.04235191003844,1.18285559161475,1.35051577790882,1.47426308841182,1.50670003044017,1.41814548852687,1.24848116053188,1.05475148996494,0.89514380171451,0.779199691256008,0.732343756788473,..
